,path
25326,../dataset/train/4/n02898585_1111_0.jpg
25327,../dataset/train/4/n02781121_4333_0.jpg
25328,../dataset/train/4/n03132776_9563_0.jpg
25329,../dataset/train/4/n03205574_2162_0.jpg
25330,../dataset/train/4/n03132776_10115_0.jpg
25331,../dataset/train/4/n03788914_4890_0.jpg
25332,../dataset/train/4/n02936402_9220_0.jpg
25333,../dataset/train/4/n03237992_17531_0.jpg
25334,../dataset/train/4/n02936402_10490_0.jpg
25335,../dataset/train/4/n02936570_7986_0.jpg
25336,../dataset/train/4/n02898585_21168_0.jpg
25337,../dataset/train/4/n02936570_11646_0.jpg
25338,../dataset/train/4/n02898585_17842_0.jpg
25339,../dataset/train/4/n04136161_9063_1.jpg
25340,../dataset/train/4/n03619196_5048_0.jpg
25341,../dataset/train/4/n02898585_11515_0.jpg
25342,../dataset/train/4/n02898585_4615_0.jpg
25343,../dataset/train/4/n03450230_13035_0.jpg
25344,../dataset/train/4/n03201638_11963_0.jpg
25345,../dataset/train/4/n03384891_14665_0.jpg
25346,../dataset/train/4/n03201638_774_0.jpg
25347,../dataset/train/4/n02780704_1115_0.jpg
25348,../dataset/train/4/n03205574_8022_0.jpg
25349,../dataset/train/4/n02936570_3615_0.jpg
25350,../dataset/train/4/n03237992_1085_0.jpg
25351,../dataset/train/4/n04136161_2609_0.jpg
25352,../dataset/train/4/n02781121_4223_0.jpg
25353,../dataset/train/4/n03788914_2380_1.jpg
25354,../dataset/train/4/n02781121_6265_0.jpg
25355,../dataset/train/4/n03450230_506_0.jpg
25356,../dataset/train/4/n03978815_10467_0.jpg
25357,../dataset/train/4/n02936570_4850_0.jpg
25358,../dataset/train/4/n02726017_4827_0.jpg
25359,../dataset/train/4/n02936402_1785_0.jpg
25360,../dataset/train/4/n02898585_19900_0.jpg
25361,../dataset/train/4/n02780704_4600_0.jpg
25362,../dataset/train/4/n02936402_10230_0.jpg
25363,../dataset/train/4/n02898585_14453_0.jpg
25364,../dataset/train/4/n03619196_4448_0.jpg
25365,../dataset/train/4/n02781121_6080_0.jpg
25366,../dataset/train/4/n02936570_5997_0.jpg
25367,../dataset/train/4/n03450230_6057_0.jpg
25368,../dataset/train/4/n02936402_3729_0.jpg
25369,../dataset/train/4/n03205574_5176_0.jpg
25370,../dataset/train/4/n03201638_40714_2.jpg
25371,../dataset/train/4/n02726017_1813_0.jpg
25372,../dataset/train/4/n03450230_18136_0.jpg
25373,../dataset/train/4/n03132776_9384_0.jpg
25374,../dataset/train/4/n03788914_4378_0.jpg
25375,../dataset/train/4/n03237992_28321_0.jpg
25376,../dataset/train/4/n02780704_286_0.jpg
25377,../dataset/train/4/n02726017_445_0.jpg
25378,../dataset/train/4/n02726017_1442_0.jpg
25379,../dataset/train/4/n03450230_14128_0.jpg
25380,../dataset/train/4/n03978815_1615_0.jpg
25381,../dataset/train/4/n04489695_1983_0.jpg
25382,../dataset/train/4/n03132776_8410_0.jpg
25383,../dataset/train/4/n02726017_3285_0.jpg
25384,../dataset/train/4/n02726017_7486_0.jpg
25385,../dataset/train/4/n03205574_8410_0.jpg
25386,../dataset/train/4/n02781121_2149_0.jpg
25387,../dataset/train/4/n03201638_14885_0.jpg
25388,../dataset/train/4/n03384891_5146_0.jpg
25389,../dataset/train/4/n03237992_26985_0.jpg
25390,../dataset/train/4/n03978815_10520_0.jpg
25391,../dataset/train/4/n02780704_4206_0.jpg
25392,../dataset/train/4/n03205574_1829_0.jpg
25393,../dataset/train/4/n02936402_6313_0.jpg
25394,../dataset/train/4/n03205574_5958_0.jpg
25395,../dataset/train/4/n03201638_45986_0.jpg
25396,../dataset/train/4/n02898585_21632_0.jpg
25397,../dataset/train/4/n02781121_7467_0.jpg
25398,../dataset/train/4/n03450230_10283_2.jpg
25399,../dataset/train/4/n02936402_5374_0.jpg
25400,../dataset/train/4/n03450230_13126_0.jpg
25401,../dataset/train/4/n03205574_2530_0.jpg
25402,../dataset/train/4/n02936402_8189_0.jpg
25403,../dataset/train/4/n03205574_5778_1.jpg
25404,../dataset/train/4/n02781121_2530_0.jpg
25405,../dataset/train/4/n04397645_6478_0.jpg
25406,../dataset/train/4/n03201638_42423_0.jpg
25407,../dataset/train/4/n03205574_2199_0.jpg
25408,../dataset/train/4/n04136161_7899_0.jpg
25409,../dataset/train/4/n02936570_10500_0.jpg
25410,../dataset/train/4/n03237992_11908_0.jpg
25411,../dataset/train/4/n03205574_7084_0.jpg
25412,../dataset/train/4/n02898585_5049_0.jpg
25413,../dataset/train/4/n02781121_3382_0.jpg
25414,../dataset/train/4/n03205574_196_0.jpg
25415,../dataset/train/4/n03384891_34151_0.jpg
25416,../dataset/train/4/n04489695_6492_0.jpg
25417,../dataset/train/4/n02936402_5165_0.jpg
25418,../dataset/train/4/n02780704_2384_0.jpg
25419,../dataset/train/4/n03384891_12058_0.jpg
25420,../dataset/train/4/n02936570_9705_0.jpg
25421,../dataset/train/4/n02936402_237_0.jpg
25422,../dataset/train/4/n02898585_14761_0.jpg
25423,../dataset/train/4/n02780704_1432_0.jpg
25424,../dataset/train/4/n02780704_2325_0.jpg
25425,../dataset/train/4/n03450230_11222_0.jpg
25426,../dataset/train/4/n03132776_3567_0.jpg
25427,../dataset/train/4/n03788914_5285_0.jpg
25428,../dataset/train/4/n03201638_28534_0.jpg
25429,../dataset/train/4/n04489695_11238_0.jpg
25430,../dataset/train/4/n03978815_4572_0.jpg
25431,../dataset/train/4/n02781121_5934_0.jpg
25432,../dataset/train/4/n02936402_6403_0.jpg
25433,../dataset/train/4/n02726017_836_0.jpg
25434,../dataset/train/4/n03201638_3763_0.jpg
25435,../dataset/train/4/n03619196_5189_0.jpg
25436,../dataset/train/4/n03450230_8082_0.jpg
25437,../dataset/train/4/n03450230_3201_0.jpg
25438,../dataset/train/4/n03450230_10393_0.jpg
25439,../dataset/train/4/n04489695_4752_0.jpg
25440,../dataset/train/4/n02726017_2705_0.jpg
25441,../dataset/train/4/n03132776_2444_0.jpg
25442,../dataset/train/4/n04136161_8400_0.jpg
25443,../dataset/train/4/n03384891_13883_1.jpg
25444,../dataset/train/4/n02936402_6545_0.jpg
25445,../dataset/train/4/n02936570_4220_0.jpg
25446,../dataset/train/4/n02936402_1458_0.jpg
25447,../dataset/train/4/n02726017_6533_0.jpg
25448,../dataset/train/4/n02726017_3063_0.jpg
25449,../dataset/train/4/n03205574_6453_0.jpg
25450,../dataset/train/4/n03201638_752_0.jpg
25451,../dataset/train/4/n02780704_1607_0.jpg
25452,../dataset/train/4/n03205574_6120_1.jpg
25453,../dataset/train/4/n02781121_265_0.jpg
25454,../dataset/train/4/n03978815_6238_0.jpg
25455,../dataset/train/4/n03788914_6372_0.jpg
25456,../dataset/train/4/n02898585_5293_0.jpg
25457,../dataset/train/4/n04136161_14453_0.jpg
25458,../dataset/train/4/n03384891_31893_0.jpg
25459,../dataset/train/4/n04489695_2824_0.jpg
25460,../dataset/train/4/n03978815_4650_0.jpg
25461,../dataset/train/4/n03205574_6934_1.jpg
25462,../dataset/train/4/n03978815_4265_0.jpg
25463,../dataset/train/4/n03201638_919_0.jpg
25464,../dataset/train/4/n03201638_15906_0.jpg
25465,../dataset/train/4/n04489695_6346_0.jpg
25466,../dataset/train/4/n03205574_3228_0.jpg
25467,../dataset/train/4/n03788914_5913_0.jpg
25468,../dataset/train/4/n03201638_27660_0.jpg
25469,../dataset/train/4/n04136161_1768_3.jpg
25470,../dataset/train/4/n02936570_9603_0.jpg
25471,../dataset/train/4/n03450230_2557_0.jpg
25472,../dataset/train/4/n03201638_24414_0.jpg
25473,../dataset/train/4/n03384891_7007_0.jpg
25474,../dataset/train/4/n04136161_17856_0.jpg
25475,../dataset/train/4/n02936402_659_0.jpg
25476,../dataset/train/4/n03132776_7218_0.jpg
25477,../dataset/train/4/n02936402_5619_0.jpg
25478,../dataset/train/4/n02780704_2522_0.jpg
25479,../dataset/train/4/n02726017_5899_0.jpg
25480,../dataset/train/4/n02936402_8395_0.jpg
25481,../dataset/train/4/n03205574_1398_0.jpg
25482,../dataset/train/4/n02781121_4398_0.jpg
25483,../dataset/train/4/n03450230_10163_0.jpg
25484,../dataset/train/4/n03237992_13686_0.jpg
25485,../dataset/train/4/n02726017_5137_0.jpg
25486,../dataset/train/4/n04397645_1466_0.jpg
25487,../dataset/train/4/n03978815_1056_0.jpg
25488,../dataset/train/4/n03132776_10072_0.jpg
25489,../dataset/train/4/n02898585_5704_0.jpg
25490,../dataset/train/4/n02781121_2148_0.jpg
25491,../dataset/train/4/n04397645_2612_0.jpg
25492,../dataset/train/4/n04325804_2219_0.jpg
25493,../dataset/train/4/n02780704_1038_0.jpg
25494,../dataset/train/4/n03619196_3866_0.jpg
25495,../dataset/train/4/n02898585_20711_0.jpg
25496,../dataset/train/4/n02726017_5281_0.jpg
25497,../dataset/train/4/n02936570_749_0.jpg
25498,../dataset/train/4/n03384891_34266_0.jpg
25499,../dataset/train/4/n03450230_9212_1.jpg
25500,../dataset/train/4/n03237992_140_0.jpg
25501,../dataset/train/4/n02936570_994_0.jpg
25502,../dataset/train/4/n03132776_6812_0.jpg
25503,../dataset/train/4/n04397645_6964_0.jpg
25504,../dataset/train/4/n02726017_2775_0.jpg
25505,../dataset/train/4/n02936402_5750_0.jpg
25506,../dataset/train/4/n03132776_9549_0.jpg
25507,../dataset/train/4/n02780704_4597_0.jpg
25508,../dataset/train/4/n03132776_2292_0.jpg
25509,../dataset/train/4/n02780704_1439_0.jpg
25510,../dataset/train/4/n02781121_3409_0.jpg
25511,../dataset/train/4/n02936570_1998_0.jpg
25512,../dataset/train/4/n02726017_4370_0.jpg
25513,../dataset/train/4/n03132776_1348_0.jpg
25514,../dataset/train/4/n02781121_6083_1.jpg
25515,../dataset/train/4/n03619196_4567_0.jpg
25516,../dataset/train/4/n02697221_6597_1.jpg
25517,../dataset/train/4/n02781121_2044_0.jpg
25518,../dataset/train/4/n03201638_12594_0.jpg
25519,../dataset/train/4/n02726017_707_0.jpg
25520,../dataset/train/4/n02936570_13238_0.jpg
25521,../dataset/train/4/n02898585_1520_0.jpg
25522,../dataset/train/4/n03237992_7966_0.jpg
25523,../dataset/train/4/n03237992_2828_0.jpg
25524,../dataset/train/4/n03205574_8716_0.jpg
25525,../dataset/train/4/n03205574_7040_0.jpg
25526,../dataset/train/4/n03384891_39495_0.jpg
25527,../dataset/train/4/n02936402_6686_0.jpg
25528,../dataset/train/4/n02936570_7183_0.jpg
25529,../dataset/train/4/n03205574_7293_0.jpg
25530,../dataset/train/4/n02936402_8102_0.jpg
25531,../dataset/train/4/n02936570_10609_0.jpg
25532,../dataset/train/4/n04489695_10838_0.jpg
25533,../dataset/train/4/n03201638_26649_0.jpg
25534,../dataset/train/4/n03132776_4319_0.jpg
25535,../dataset/train/4/n04136161_7242_0.jpg
25536,../dataset/train/4/n02936570_13381_0.jpg
25537,../dataset/train/4/n03450230_14085_0.jpg
25538,../dataset/train/4/n04136161_8906_0.jpg
25539,../dataset/train/4/n03132776_4010_0.jpg
25540,../dataset/train/4/n03450230_23043_0.jpg
25541,../dataset/train/4/n03450230_16975_0.jpg
25542,../dataset/train/4/n04136161_10181_0.jpg
25543,../dataset/train/4/n03201638_8816_0.jpg
25544,../dataset/train/4/n03201638_11963_1.jpg
25545,../dataset/train/4/n03201638_46204_0.jpg
25546,../dataset/train/4/n03978815_9671_0.jpg
25547,../dataset/train/4/n03205574_1641_0.jpg
25548,../dataset/train/4/n03132776_9204_0.jpg
25549,../dataset/train/4/n03201638_46134_0.jpg
25550,../dataset/train/4/n02780704_3518_0.jpg
25551,../dataset/train/4/n03132776_8580_0.jpg
25552,../dataset/train/4/n02936570_4076_0.jpg
25553,../dataset/train/4/n03450230_10729_0.jpg
25554,../dataset/train/4/n03384891_35743_0.jpg
25555,../dataset/train/4/n03450230_15135_0.jpg
25556,../dataset/train/4/n03450230_4062_0.jpg
25557,../dataset/train/4/n02781121_1552_0.jpg
25558,../dataset/train/4/n03788914_6536_0.jpg
25559,../dataset/train/4/n02936570_4074_0.jpg
25560,../dataset/train/4/n03132776_10354_0.jpg
25561,../dataset/train/4/n04136161_1286_0.jpg
25562,../dataset/train/4/n02936402_4353_0.jpg
25563,../dataset/train/4/n02780704_3606_0.jpg
25564,../dataset/train/4/n03450230_11907_0.jpg
25565,../dataset/train/4/n02781121_409_0.jpg
25566,../dataset/train/4/n04136161_7216_0.jpg
25567,../dataset/train/4/n03237992_21138_0.jpg
25568,../dataset/train/4/n02898585_10617_0.jpg
25569,../dataset/train/4/n02898585_21485_0.jpg
25570,../dataset/train/4/n02780704_3436_0.jpg
25571,../dataset/train/4/n02726017_390_1.jpg
25572,../dataset/train/4/n04136161_642_1.jpg
25573,../dataset/train/4/n03132776_3120_0.jpg
25574,../dataset/train/4/n03384891_22268_0.jpg
25575,../dataset/train/4/n02936570_13052_0.jpg
25576,../dataset/train/4/n02781121_5253_0.jpg
25577,../dataset/train/4/n02781121_3313_0.jpg
25578,../dataset/train/4/n03450230_23442_0.jpg
25579,../dataset/train/4/n03450230_1851_0.jpg
25580,../dataset/train/4/n03132776_4065_0.jpg
25581,../dataset/train/4/n04136161_16086_0.jpg
25582,../dataset/train/4/n03201638_7959_1.jpg
25583,../dataset/train/4/n03384891_29721_0.jpg
25584,../dataset/train/4/n03450230_16510_0.jpg
25585,../dataset/train/4/n03237992_2019_0.jpg
25586,../dataset/train/4/n04136161_14785_0.jpg
25587,../dataset/train/4/n03384891_15540_0.jpg
25588,../dataset/train/4/n03384891_17097_0.jpg
25589,../dataset/train/4/n03450230_19482_0.jpg
25590,../dataset/train/4/n03201638_24045_0.jpg
25591,../dataset/train/4/n03788914_6051_0.jpg
25592,../dataset/train/4/n02726017_1241_0.jpg
25593,../dataset/train/4/n04397645_6543_0.jpg
25594,../dataset/train/4/n03978815_7221_0.jpg
25595,../dataset/train/4/n03384891_988_0.jpg
25596,../dataset/train/4/n03384891_40160_0.jpg
25597,../dataset/train/4/n02781121_5420_0.jpg
25598,../dataset/train/4/n04136161_6842_0.jpg
25599,../dataset/train/4/n02898585_11580_0.jpg
25600,../dataset/train/4/n03450230_6989_1.jpg
25601,../dataset/train/4/n03132776_1885_0.jpg
25602,../dataset/train/4/n03619196_3431_0.jpg
25603,../dataset/train/4/n04489695_5850_0.jpg
25604,../dataset/train/4/n02781121_2046_0.jpg
25605,../dataset/train/4/n02936402_6709_0.jpg
25606,../dataset/train/4/n02780704_3942_0.jpg
25607,../dataset/train/4/n03450230_25933_0.jpg
25608,../dataset/train/4/n02780704_238_0.jpg
25609,../dataset/train/4/n03450230_14081_0.jpg
25610,../dataset/train/4/n03201638_39523_0.jpg
25611,../dataset/train/4/n03450230_9643_0.jpg
25612,../dataset/train/4/n03201638_35450_1.jpg
25613,../dataset/train/4/n02780704_4531_0.jpg
25614,../dataset/train/4/n02781121_8094_0.jpg
25615,../dataset/train/4/n03201638_27116_0.jpg
25616,../dataset/train/4/n04397645_2597_0.jpg
25617,../dataset/train/4/n02898585_20094_0.jpg
25618,../dataset/train/4/n02936402_6298_0.jpg
25619,../dataset/train/4/n04325804_2187_0.jpg
25620,../dataset/train/4/n04136161_8168_0.jpg
25621,../dataset/train/4/n03132776_9071_0.jpg
25622,../dataset/train/4/n03132776_10798_0.jpg
25623,../dataset/train/4/n02780704_4484_0.jpg
25624,../dataset/train/4/n03201638_40915_0.jpg
25625,../dataset/train/4/n03237992_7383_0.jpg
25626,../dataset/train/4/n02898585_11071_0.jpg
25627,../dataset/train/4/n02936402_10333_1.jpg
25628,../dataset/train/4/n04397645_8633_0.jpg
25629,../dataset/train/4/n02780704_2028_0.jpg
25630,../dataset/train/4/n04136161_2767_0.jpg
25631,../dataset/train/4/n03201638_25845_0.jpg
25632,../dataset/train/4/n02781121_262_1.jpg
25633,../dataset/train/4/n03384891_19860_1.jpg
25634,../dataset/train/4/n02936402_3656_0.jpg
25635,../dataset/train/4/n03384891_8023_0.jpg
25636,../dataset/train/4/n03201638_26718_0.jpg
25637,../dataset/train/4/n03450230_25433_0.jpg
25638,../dataset/train/4/n04489695_6455_0.jpg
25639,../dataset/train/4/n02780704_3813_0.jpg
25640,../dataset/train/4/n03205574_3176_0.jpg
25641,../dataset/train/4/n02780704_1114_1.jpg
25642,../dataset/train/4/n02936402_5922_0.jpg
25643,../dataset/train/4/n02781121_522_0.jpg
25644,../dataset/train/4/n03201638_26971_0.jpg
25645,../dataset/train/4/n03205574_6160_0.jpg
25646,../dataset/train/4/n02726017_5360_1.jpg
25647,../dataset/train/4/n03384891_14339_2.jpg
25648,../dataset/train/4/n03201638_28784_0.jpg
25649,../dataset/train/4/n02898585_22099_0.jpg
25650,../dataset/train/4/n02936570_6584_0.jpg
25651,../dataset/train/4/n04136161_4145_0.jpg
25652,../dataset/train/4/n03132776_9606_0.jpg
25653,../dataset/train/4/n03450230_3947_0.jpg
25654,../dataset/train/4/n03450230_13618_0.jpg
25655,../dataset/train/4/n03205574_6677_0.jpg
25656,../dataset/train/4/n02936402_1305_0.jpg
25657,../dataset/train/4/n03201638_45404_0.jpg
25658,../dataset/train/4/n02936570_12934_1.jpg
25659,../dataset/train/4/n04397645_7435_0.jpg
25660,../dataset/train/4/n02936402_7036_0.jpg
25661,../dataset/train/4/n02936570_5715_0.jpg
25662,../dataset/train/4/n03205574_7753_0.jpg
25663,../dataset/train/4/n03619196_4618_0.jpg
25664,../dataset/train/4/n03132776_3471_0.jpg
25665,../dataset/train/4/n02936570_11555_0.jpg
25666,../dataset/train/4/n02780704_1738_0.jpg
25667,../dataset/train/4/n03450230_10278_0.jpg
25668,../dataset/train/4/n02898585_20425_0.jpg
25669,../dataset/train/4/n03132776_9276_0.jpg
25670,../dataset/train/4/n03788914_2731_0.jpg
25671,../dataset/train/4/n03384891_45862_0.jpg
25672,../dataset/train/4/n04136161_4362_1.jpg
25673,../dataset/train/4/n03237992_10151_0.jpg
25674,../dataset/train/4/n03619196_1079_0.jpg
25675,../dataset/train/4/n03205574_6312_0.jpg
25676,../dataset/train/4/n04136161_1459_0.jpg
25677,../dataset/train/4/n03450230_3020_0.jpg
25678,../dataset/train/4/n02781121_6328_0.jpg
25679,../dataset/train/4/n03201638_20642_0.jpg
25680,../dataset/train/4/n03132776_6577_1.jpg
25681,../dataset/train/4/n03978815_1905_1.jpg
25682,../dataset/train/4/n04136161_6856_0.jpg
25683,../dataset/train/4/n03132776_7780_0.jpg
25684,../dataset/train/4/n03450230_10255_0.jpg
25685,../dataset/train/4/n03132776_3426_0.jpg
25686,../dataset/train/4/n04136161_6504_0.jpg
25687,../dataset/train/4/n02780704_3052_0.jpg
25688,../dataset/train/4/n03205574_2330_0.jpg
25689,../dataset/train/4/n02936402_428_0.jpg
25690,../dataset/train/4/n03619196_1380_0.jpg
25691,../dataset/train/4/n02780704_1053_0.jpg
25692,../dataset/train/4/n02936570_2770_0.jpg
25693,../dataset/train/4/n02936570_4532_0.jpg
25694,../dataset/train/4/n04397645_2721_1.jpg
25695,../dataset/train/4/n02780704_1418_0.jpg
25696,../dataset/train/4/n03132776_13829_0.jpg
25697,../dataset/train/4/n03237992_27910_0.jpg
25698,../dataset/train/4/n03450230_14225_0.jpg
25699,../dataset/train/4/n02781121_2588_0.jpg
25700,../dataset/train/4/n04397645_2985_0.jpg
25701,../dataset/train/4/n03132776_10278_0.jpg
25702,../dataset/train/4/n03205574_3143_0.jpg
25703,../dataset/train/4/n03788914_6992_0.jpg
25704,../dataset/train/4/n02726017_4795_0.jpg
25705,../dataset/train/4/n02781121_1059_0.jpg
25706,../dataset/train/4/n04397645_353_0.jpg
25707,../dataset/train/4/n04397645_642_0.jpg
25708,../dataset/train/4/n03205574_1645_0.jpg
25709,../dataset/train/4/n03384891_16258_0.jpg
25710,../dataset/train/4/n03237992_27760_0.jpg
25711,../dataset/train/4/n02936402_9239_0.jpg
25712,../dataset/train/4/n02936402_10646_0.jpg
25713,../dataset/train/4/n04397645_8629_0.jpg
25714,../dataset/train/4/n04136161_5112_0.jpg
25715,../dataset/train/4/n02898585_9598_0.jpg
25716,../dataset/train/4/n03237992_6265_0.jpg
25717,../dataset/train/4/n04136161_5794_0.jpg
25718,../dataset/train/4/n03201638_13680_0.jpg
25719,../dataset/train/4/n03978815_2578_0.jpg
25720,../dataset/train/4/n02898585_3834_0.jpg
25721,../dataset/train/4/n04136161_15938_0.jpg
25722,../dataset/train/4/n04136161_15126_0.jpg
25723,../dataset/train/4/n03132776_9846_0.jpg
25724,../dataset/train/4/n02726017_7759_0.jpg
25725,../dataset/train/4/n03450230_8879_0.jpg
25726,../dataset/train/4/n02936402_14_1.jpg
25727,../dataset/train/4/n03384891_7113_0.jpg
25728,../dataset/train/4/n03237992_24723_0.jpg
25729,../dataset/train/4/n03450230_17031_0.jpg
25730,../dataset/train/4/n03132776_3890_0.jpg
25731,../dataset/train/4/n03237992_9705_0.jpg
25732,../dataset/train/4/n03201638_40932_0.jpg
25733,../dataset/train/4/n03237992_7672_0.jpg
25734,../dataset/train/4/n03237992_12833_0.jpg
25735,../dataset/train/4/n04136161_16301_0.jpg
25736,../dataset/train/4/n03132776_1990_0.jpg
25737,../dataset/train/4/n02781121_1033_0.jpg
25738,../dataset/train/4/n02936402_2643_0.jpg
25739,../dataset/train/4/n03384891_6296_0.jpg
25740,../dataset/train/4/n04397645_7025_0.jpg
25741,../dataset/train/4/n03450230_10426_0.jpg
25742,../dataset/train/4/n02936570_4966_0.jpg
25743,../dataset/train/4/n04136161_1853_0.jpg
25744,../dataset/train/4/n03237992_6290_0.jpg
25745,../dataset/train/4/n02781121_2600_0.jpg
25746,../dataset/train/4/n03132776_5898_0.jpg
25747,../dataset/train/4/n04397645_5646_0.jpg
25748,../dataset/train/4/n02936402_4550_0.jpg
25749,../dataset/train/4/n03201638_19408_0.jpg
25750,../dataset/train/4/n02726017_4244_0.jpg
25751,../dataset/train/4/n02780704_1912_0.jpg
25752,../dataset/train/4/n04136161_18729_0.jpg
25753,../dataset/train/4/n02781121_2672_0.jpg
25754,../dataset/train/4/n02780704_3191_0.jpg
25755,../dataset/train/4/n03619196_2198_0.jpg
25756,../dataset/train/4/n03205574_7976_0.jpg
25757,../dataset/train/4/n02936570_13083_0.jpg
25758,../dataset/train/4/n04397645_5007_0.jpg
25759,../dataset/train/4/n02936402_7096_0.jpg
25760,../dataset/train/4/n02780704_3630_0.jpg
25761,../dataset/train/4/n02781121_5342_0.jpg
25762,../dataset/train/4/n03619196_3845_0.jpg
25763,../dataset/train/4/n04397645_11596_0.jpg
25764,../dataset/train/4/n03450230_8361_0.jpg
25765,../dataset/train/4/n02726017_4680_0.jpg
25766,../dataset/train/4/n02780704_2372_0.jpg
25767,../dataset/train/4/n03201638_28362_0.jpg
25768,../dataset/train/4/n03132776_8403_0.jpg
25769,../dataset/train/4/n03450230_13009_0.jpg
25770,../dataset/train/4/n03201638_25379_0.jpg
25771,../dataset/train/4/n03384891_38907_0.jpg
25772,../dataset/train/4/n03450230_5307_0.jpg
25773,../dataset/train/4/n02936570_462_0.jpg
25774,../dataset/train/4/n03619196_273_0.jpg
25775,../dataset/train/4/n02781121_6843_0.jpg
25776,../dataset/train/4/n03132776_5689_0.jpg
25777,../dataset/train/4/n02726017_7196_0.jpg
25778,../dataset/train/4/n04397645_6811_0.jpg
25779,../dataset/train/4/n03132776_10149_0.jpg
25780,../dataset/train/4/n02781121_6217_0.jpg
25781,../dataset/train/4/n02898585_17830_0.jpg
25782,../dataset/train/4/n04136161_535_0.jpg
25783,../dataset/train/4/n03450230_12086_0.jpg
25784,../dataset/train/4/n02936570_11405_0.jpg
25785,../dataset/train/4/n02936570_4659_0.jpg
25786,../dataset/train/4/n03205574_6402_0.jpg
25787,../dataset/train/4/n03205574_2058_0.jpg
25788,../dataset/train/4/n03205574_6899_0.jpg
25789,../dataset/train/4/n04136161_6801_0.jpg
25790,../dataset/train/4/n03450230_10040_0.jpg
25791,../dataset/train/4/n02936570_8787_0.jpg
25792,../dataset/train/4/n03201638_6971_0.jpg
25793,../dataset/train/4/n02780704_1598_0.jpg
25794,../dataset/train/4/n03205574_1999_0.jpg
25795,../dataset/train/4/n02781121_3238_0.jpg
25796,../dataset/train/4/n02726017_3713_0.jpg
25797,../dataset/train/4/n02898585_19383_0.jpg
25798,../dataset/train/4/n03450230_17084_0.jpg
25799,../dataset/train/4/n02898585_11115_0.jpg
25800,../dataset/train/4/n02781121_5138_0.jpg
25801,../dataset/train/4/n02780704_1368_0.jpg
25802,../dataset/train/4/n02936570_3588_0.jpg
25803,../dataset/train/4/n02898585_8632_0.jpg
25804,../dataset/train/4/n03132776_9848_0.jpg
25805,../dataset/train/4/n04489695_9641_0.jpg
25806,../dataset/train/4/n03205574_5743_0.jpg
25807,../dataset/train/4/n02936570_2142_0.jpg
25808,../dataset/train/4/n02898585_580_0.jpg
25809,../dataset/train/4/n02936570_5530_0.jpg
25810,../dataset/train/4/n03205574_3747_0.jpg
25811,../dataset/train/4/n03132776_847_0.jpg
25812,../dataset/train/4/n02781121_50_0.jpg
25813,../dataset/train/4/n03201638_7978_1.jpg
25814,../dataset/train/4/n02898585_13285_0.jpg
25815,../dataset/train/4/n02936402_3023_0.jpg
25816,../dataset/train/4/n03132776_271_0.jpg
25817,../dataset/train/4/n02936402_7190_0.jpg
25818,../dataset/train/4/n03237992_26962_0.jpg
25819,../dataset/train/4/n03205574_4393_0.jpg
25820,../dataset/train/4/n02936402_1068_0.jpg
25821,../dataset/train/4/n03978815_4013_0.jpg
25822,../dataset/train/4/n03205574_6869_0.jpg
25823,../dataset/train/4/n04136161_12121_0.jpg
25824,../dataset/train/4/n02936570_6618_0.jpg
25825,../dataset/train/4/n02780704_2907_0.jpg
25826,../dataset/train/4/n03384891_13095_0.jpg
25827,../dataset/train/4/n03619196_1353_0.jpg
25828,../dataset/train/4/n03384891_13053_0.jpg
25829,../dataset/train/4/n04397645_10084_0.jpg
25830,../dataset/train/4/n03205574_297_1.jpg
25831,../dataset/train/4/n03132776_2529_0.jpg
25832,../dataset/train/4/n03201638_17049_0.jpg
25833,../dataset/train/4/n03201638_14883_0.jpg
25834,../dataset/train/4/n03384891_10027_0.jpg
25835,../dataset/train/4/n03450230_3965_0.jpg
25836,../dataset/train/4/n04489695_800_0.jpg
25837,../dataset/train/4/n02697221_892_0.jpg
25838,../dataset/train/4/n03237992_28035_0.jpg
25839,../dataset/train/4/n03450230_15095_0.jpg
25840,../dataset/train/4/n02781121_3080_0.jpg
25841,../dataset/train/4/n02780704_1748_0.jpg
25842,../dataset/train/4/n03237992_2437_0.jpg
25843,../dataset/train/4/n04136161_9644_0.jpg
25844,../dataset/train/4/n04136161_2272_0.jpg
25845,../dataset/train/4/n04397645_2806_0.jpg
25846,../dataset/train/4/n02726017_340_0.jpg
25847,../dataset/train/4/n03132776_8872_0.jpg
25848,../dataset/train/4/n03205574_5995_1.jpg
25849,../dataset/train/4/n03978815_291_0.jpg
25850,../dataset/train/4/n03205574_1891_0.jpg
25851,../dataset/train/4/n03384891_17173_0.jpg
25852,../dataset/train/4/n04136161_4442_0.jpg
25853,../dataset/train/4/n03619196_481_0.jpg
25854,../dataset/train/4/n02780704_3345_0.jpg
25855,../dataset/train/4/n03237992_10848_0.jpg
25856,../dataset/train/4/n03384891_2006_0.jpg
25857,../dataset/train/4/n03205574_3149_0.jpg
25858,../dataset/train/4/n02936402_4052_0.jpg
25859,../dataset/train/4/n03201638_6401_0.jpg
25860,../dataset/train/4/n02726017_3161_0.jpg
25861,../dataset/train/4/n03237992_23341_0.jpg
25862,../dataset/train/4/n03978815_331_0.jpg
25863,../dataset/train/4/n02936402_5948_0.jpg
25864,../dataset/train/4/n02780704_196_0.jpg
